# Time C0_Drag C0_Lift
4.600000e+01 1.367316e+00 1.600102e+00
4.608000e+01 1.371631e+00 1.627131e+00
4.616000e+01 1.374800e+00 1.642330e+00
4.624000e+01 1.376902e+00 1.646497e+00
4.632000e+01 1.377984e+00 1.639675e+00
4.640000e+01 1.377909e+00 1.616235e+00
4.648000e+01 1.376382e+00 1.594670e+00
4.656000e+01 1.373981e+00 1.554824e+00
4.664000e+01 1.371129e+00 1.501014e+00
4.672000e+01 1.367190e+00 1.439651e+00
4.680000e+01 1.362723e+00 1.365778e+00
4.688000e+01 1.358759e+00 1.286140e+00
4.696000e+01 1.354584e+00 1.198951e+00
4.704000e+01 1.350407e+00 1.104831e+00
4.712000e+01 1.346023e+00 9.974767e-01
4.720000e+01 1.340802e+00 8.872728e-01
4.728000e+01 1.336217e+00 7.723991e-01
4.736000e+01 1.332619e+00 6.531220e-01
4.744000e+01 1.330180e+00 5.254876e-01
4.752000e+01 1.329069e+00 4.145536e-01
4.760000e+01 1.329030e+00 2.837056e-01
4.768000e+01 1.328840e+00 1.452990e-01
4.776000e+01 1.329731e+00 1.583539e-02
4.784000e+01 1.332742e+00 -1.230917e-01
4.792000e+01 1.339596e+00 -2.543286e-01
4.800000e+01 1.349430e+00 -3.930479e-01
4.808000e+01 1.361867e+00 -5.122293e-01
4.816000e+01 1.375699e+00 -6.293068e-01
4.824000e+01 1.390680e+00 -7.391090e-01
4.832000e+01 1.406246e+00 -8.424669e-01
4.840000e+01 1.421775e+00 -9.354837e-01
4.848000e+01 1.436932e+00 -1.018063e+00
4.856000e+01 1.451225e+00 -1.089800e+00
4.864000e+01 1.464651e+00 -1.159455e+00
4.872000e+01 1.478198e+00 -1.210949e+00
4.880000e+01 1.489541e+00 -1.251762e+00
4.888000e+01 1.498303e+00 -1.281262e+00
4.896000e+01 1.504426e+00 -1.297061e+00
4.904000e+01 1.507877e+00 -1.301409e+00
4.912000e+01 1.508876e+00 -1.294006e+00
4.920000e+01 1.507636e+00 -1.274974e+00
4.928000e+01 1.504389e+00 -1.244573e+00
4.936000e+01 1.499318e+00 -1.204144e+00
4.944000e+01 1.492569e+00 -1.152754e+00
4.952000e+01 1.484583e+00 -1.091504e+00
4.960000e+01 1.475489e+00 -1.017840e+00
4.968000e+01 1.465445e+00 -9.369737e-01
4.976000e+01 1.454935e+00 -8.484727e-01
4.984000e+01 1.443884e+00 -7.444877e-01
4.992000e+01 1.431875e+00 -6.273723e-01
5.000000e+01 1.418962e+00 -5.103245e-01
5.008000e+01 1.405939e+00 -3.889981e-01
5.016000e+01 1.393477e+00 -2.593116e-01
5.024000e+01 1.382618e+00 -1.291853e-01
5.032000e+01 1.372156e+00 -1.332171e-03
5.040000e+01 1.361908e+00 1.315848e-01
5.048000e+01 1.352498e+00 2.672769e-01
5.056000e+01 1.344052e+00 3.957958e-01
5.064000e+01 1.337058e+00 5.268707e-01
5.072000e+01 1.332314e+00 6.620000e-01
5.080000e+01 1.329126e+00 7.946513e-01
5.088000e+01 1.326734e+00 9.185389e-01
5.096000e+01 1.326210e+00 1.029248e+00
5.104000e+01 1.327452e+00 1.135039e+00
5.112000e+01 1.330715e+00 1.231629e+00
5.120000e+01 1.335378e+00 1.318406e+00
5.128000e+01 1.341274e+00 1.403187e+00
5.136000e+01 1.349139e+00 1.471709e+00
5.144000e+01 1.356403e+00 1.529134e+00
5.152000e+01 1.362692e+00 1.575218e+00
5.160000e+01 1.367850e+00 1.609716e+00
5.168000e+01 1.371825e+00 1.632474e+00
5.176000e+01 1.374684e+00 1.644515e+00
5.184000e+01 1.376510e+00 1.643783e+00
5.192000e+01 1.377172e+00 1.629010e+00
5.200000e+01 1.376564e+00 1.602918e+00
5.208000e+01 1.374809e+00 1.577770e+00
5.216000e+01 1.372261e+00 1.534404e+00
5.224000e+01 1.369291e+00 1.477109e+00
5.232000e+01 1.365448e+00 1.408867e+00
5.240000e+01 1.361793e+00 1.334657e+00
5.248000e+01 1.357651e+00 1.252555e+00
5.256000e+01 1.353271e+00 1.163155e+00
5.264000e+01 1.348530e+00 1.060227e+00
5.272000e+01 1.342836e+00 9.540952e-01
5.280000e+01 1.337677e+00 8.429627e-01
5.288000e+01 1.333410e+00 7.270841e-01
5.296000e+01 1.330079e+00 6.047959e-01
5.304000e+01 1.327848e+00 4.887247e-01
5.312000e+01 1.327774e+00 3.714429e-01
5.320000e+01 1.327870e+00 2.405060e-01
5.328000e+01 1.327675e+00 1.079605e-01
5.336000e+01 1.328418e+00 -2.416833e-02
5.344000e+01 1.331890e+00 -1.614817e-01
5.352000e+01 1.339491e+00 -3.029040e-01
5.360000e+01 1.350006e+00 -4.254196e-01
5.368000e+01 1.362248e+00 -5.465085e-01
5.376000e+01 1.375953e+00 -6.611008e-01
5.384000e+01 1.390627e+00 -7.679038e-01
5.392000e+01 1.405705e+00 -8.678178e-01
5.400000e+01 1.420578e+00 -9.572184e-01
5.408000e+01 1.434930e+00 -1.036073e+00
5.416000e+01 1.448290e+00 -1.104001e+00
5.424000e+01 1.460719e+00 -1.168772e+00
5.432000e+01 1.473263e+00 -1.217153e+00
5.440000e+01 1.483490e+00 -1.254307e+00
5.448000e+01 1.491180e+00 -1.280164e+00
5.456000e+01 1.496296e+00 -1.292120e+00
5.464000e+01 1.498812e+00 -1.292841e+00
5.472000e+01 1.498982e+00 -1.281967e+00
5.480000e+01 1.497030e+00 -1.259640e+00
5.488000e+01 1.493145e+00 -1.227114e+00
5.496000e+01 1.487490e+00 -1.183365e+00
5.504000e+01 1.480442e+00 -1.129405e+00
5.512000e+01 1.472157e+00 -1.062945e+00
5.520000e+01 1.462803e+00 -9.886903e-01
5.528000e+01 1.452854e+00 -9.063247e-01
5.536000e+01 1.442412e+00 -8.145038e-01
5.544000e+01 1.431389e+00 -7.073420e-01
5.552000e+01 1.420174e+00 -5.914882e-01
5.560000e+01 1.407413e+00 -4.738585e-01
5.568000e+01 1.394845e+00 -3.478462e-01
5.576000e+01 1.383658e+00 -2.209506e-01
5.584000e+01 1.372993e+00 -9.095766e-02
5.592000e+01 1.362785e+00 3.665882e-02
5.600000e+01 1.352909e+00 1.690522e-01
5.608000e+01 1.344003e+00 3.039594e-01
5.616000e+01 1.336179e+00 4.314046e-01
5.624000e+01 1.329801e+00 5.683130e-01
5.632000e+01 1.325462e+00 6.988032e-01
5.640000e+01 1.323117e+00 8.282864e-01
5.648000e+01 1.321576e+00 9.494489e-01
5.656000e+01 1.321853e+00 1.057478e+00
5.664000e+01 1.323798e+00 1.160558e+00
5.672000e+01 1.327635e+00 1.254442e+00
5.680000e+01 1.333203e+00 1.346828e+00
5.688000e+01 1.341153e+00 1.423416e+00
5.696000e+01 1.348836e+00 1.489291e+00
5.704000e+01 1.355794e+00 1.544137e+00
5.712000e+01 1.361788e+00 1.587623e+00
5.720000e+01 1.366697e+00 1.619509e+00
5.728000e+01 1.370476e+00 1.639666e+00
5.736000e+01 1.373179e+00 1.649014e+00
5.744000e+01 1.374840e+00 1.647134e+00
5.752000e+01 1.375304e+00 1.629001e+00
5.760000e+01 1.374667e+00 1.600418e+00
5.768000e+01 1.372899e+00 1.572934e+00
5.776000e+01 1.370392e+00 1.526163e+00
5.784000e+01 1.367591e+00 1.467459e+00
5.792000e+01 1.363628e+00 1.397232e+00
5.800000e+01 1.359883e+00 1.321178e+00
5.808000e+01 1.355692e+00 1.237364e+00
5.816000e+01 1.351309e+00 1.146381e+00
5.824000e+01 1.346604e+00 1.041989e+00
5.832000e+01 1.340988e+00 9.344949e-01
5.840000e+01 1.335944e+00 8.221034e-01
5.848000e+01 1.331835e+00 7.050659e-01
5.856000e+01 1.328705e+00 5.816541e-01
5.864000e+01 1.326331e+00 4.593888e-01
5.872000e+01 1.325512e+00 3.438281e-01
5.880000e+01 1.326326e+00 2.034103e-01
5.888000e+01 1.326464e+00 7.378213e-02
5.896000e+01 1.328298e+00 -6.603521e-02
5.904000e+01 1.333828e+00 -1.985475e-01
5.912000e+01 1.342342e+00 -3.392646e-01
5.920000e+01 1.353562e+00 -4.611085e-01
5.928000e+01 1.366374e+00 -5.813873e-01
5.936000e+01 1.380562e+00 -6.949093e-01
5.944000e+01 1.395584e+00 -8.026470e-01
5.952000e+01 1.410807e+00 -9.003421e-01
5.960000e+01 1.425926e+00 -9.878840e-01
5.968000e+01 1.440438e+00 -1.064837e+00
5.976000e+01 1.453841e+00 -1.130773e+00
5.984000e+01 1.466165e+00 -1.194526e+00
5.992000e+01 1.478454e+00 -1.240217e+00
6.000000e+01 1.488448e+00 -1.275118e+00
6.008000e+01 1.495843e+00 -1.298686e+00
6.016000e+01 1.500615e+00 -1.308117e+00
6.024000e+01 1.502744e+00 -1.306363e+00
6.032000e+01 1.502515e+00 -1.293014e+00
6.040000e+01 1.500164e+00 -1.268213e+00
6.048000e+01 1.495891e+00 -1.233153e+00
6.056000e+01 1.489860e+00 -1.186953e+00
6.064000e+01 1.482474e+00 -1.130611e+00
6.072000e+01 1.473886e+00 -1.061691e+00
6.080000e+01 1.464262e+00 -9.851483e-01
6.088000e+01 1.454088e+00 -9.006070e-01
6.096000e+01 1.443455e+00 -8.066707e-01
6.104000e+01 1.432256e+00 -6.974250e-01
6.112000e+01 1.420892e+00 -5.796721e-01
6.120000e+01 1.408025e+00 -4.602680e-01
6.128000e+01 1.395389e+00 -3.325988e-01
6.136000e+01 1.384182e+00 -2.041997e-01
6.144000e+01 1.373545e+00 -7.285317e-02
6.152000e+01 1.363414e+00 5.590620e-02
6.160000e+01 1.353672e+00 1.892735e-01
6.168000e+01 1.344940e+00 3.249927e-01
6.176000e+01 1.337322e+00 4.529362e-01
6.184000e+01 1.331153e+00 5.899424e-01
6.192000e+01 1.327031e+00 7.202389e-01
6.200000e+01 1.324867e+00 8.491965e-01
6.208000e+01 1.323452e+00 9.695532e-01
6.216000e+01 1.323794e+00 1.076528e+00
6.224000e+01 1.325725e+00 1.178350e+00
6.232000e+01 1.329455e+00 1.270780e+00
6.240000e+01 1.334812e+00 1.361590e+00
6.248000e+01 1.342460e+00 1.436450e+00
6.256000e+01 1.349755e+00 1.500485e+00
6.264000e+01 1.356257e+00 1.553389e+00
6.272000e+01 1.361745e+00 1.594847e+00
6.280000e+01 1.366118e+00 1.624650e+00
6.288000e+01 1.369351e+00 1.642656e+00
6.296000e+01 1.371516e+00 1.649738e+00
6.304000e+01 1.372662e+00 1.645676e+00
6.312000e+01 1.372651e+00 1.625172e+00
6.320000e+01 1.371180e+00 1.606345e+00
6.328000e+01 1.368842e+00 1.569145e+00
6.336000e+01 1.366065e+00 1.517957e+00
6.344000e+01 1.362220e+00 1.459065e+00
6.352000e+01 1.357836e+00 1.387460e+00
6.360000e+01 1.353937e+00 1.309914e+00
6.368000e+01 1.349810e+00 1.224670e+00
6.376000e+01 1.345666e+00 1.132340e+00
6.384000e+01 1.341310e+00 1.026664e+00
6.392000e+01 1.336108e+00 9.179672e-01
6.400000e+01 1.331506e+00 8.044559e-01
6.408000e+01 1.327846e+00 6.863898e-01
6.416000e+01 1.325162e+00 5.620824e-01
6.424000e+01 1.323398e+00 4.502714e-01
6.432000e+01 1.323392e+00 3.234465e-01
6.440000e+01 1.323508e+00 1.842483e-01
6.448000e+01 1.323913e+00 5.467446e-02
6.456000e+01 1.326199e+00 -8.481263e-02
6.464000e+01 1.332209e+00 -2.168219e-01
6.472000e+01 1.341142e+00 -3.567151e-01
6.480000e+01 1.352663e+00 -4.775073e-01
6.488000e+01 1.365624e+00 -5.965045e-01
6.496000e+01 1.379797e+00 -7.085584e-01
6.504000e+01 1.394639e+00 -8.145502e-01
6.512000e+01 1.409534e+00 -9.104144e-01
6.520000e+01 1.424169e+00 -9.959965e-01
6.528000e+01 1.438065e+00 -1.070928e+00
6.536000e+01 1.451223e+00 -1.144042e+00
6.544000e+01 1.464600e+00 -1.198952e+00
6.552000e+01 1.475851e+00 -1.243300e+00
6.560000e+01 1.484579e+00 -1.276405e+00
6.568000e+01 1.490736e+00 -1.298078e+00
6.576000e+01 1.494356e+00 -1.305387e+00
6.584000e+01 1.495438e+00 -1.301547e+00
6.592000e+01 1.494284e+00 -1.286083e+00
6.600000e+01 1.491137e+00 -1.259156e+00
6.608000e+01 1.486187e+00 -1.222087e+00
6.616000e+01 1.479590e+00 -1.173883e+00
6.624000e+01 1.471774e+00 -1.115600e+00
6.632000e+01 1.462884e+00 -1.044625e+00
6.640000e+01 1.453097e+00 -9.661840e-01
6.648000e+01 1.442892e+00 -8.798440e-01
6.656000e+01 1.432224e+00 -7.778739e-01
6.664000e+01 1.420656e+00 -6.624651e-01
6.672000e+01 1.408237e+00 -5.467741e-01
6.680000e+01 1.395780e+00 -4.265300e-01
6.688000e+01 1.383932e+00 -2.977328e-01
6.696000e+01 1.373686e+00 -1.681647e-01
6.704000e+01 1.364251e+00 -4.725597e-02
6.712000e+01 1.356007e+00 8.877909e-02
6.720000e+01 1.347320e+00 2.231295e-01
6.728000e+01 1.339767e+00 3.594799e-01
6.736000e+01 1.333429e+00 4.876340e-01
6.744000e+01 1.328635e+00 6.244058e-01
6.752000e+01 1.325831e+00 7.618942e-01
6.760000e+01 1.324620e+00 8.861808e-01
6.768000e+01 1.324393e+00 9.998361e-01
6.776000e+01 1.325943e+00 1.109071e+00
6.784000e+01 1.329665e+00 1.209506e+00
6.792000e+01 1.334957e+00 1.300490e+00
6.800000e+01 1.341625e+00 1.389634e+00
6.808000e+01 1.350377e+00 1.462797e+00
6.816000e+01 1.358621e+00 1.525026e+00
6.824000e+01 1.365946e+00 1.576036e+00
6.832000e+01 1.372150e+00 1.615537e+00
6.840000e+01 1.377143e+00 1.643339e+00
6.848000e+01 1.380912e+00 1.659344e+00
6.856000e+01 1.383529e+00 1.664243e+00
6.864000e+01 1.384984e+00 1.654532e+00
6.872000e+01 1.385064e+00 1.633313e+00
6.880000e+01 1.384239e+00 1.600735e+00
6.888000e+01 1.382706e+00 1.557165e+00
6.896000e+01 1.380197e+00 1.507509e+00
6.904000e+01 1.377128e+00 1.446831e+00
6.912000e+01 1.373312e+00 1.373093e+00
6.920000e+01 1.369665e+00 1.293552e+00
6.928000e+01 1.365452e+00 1.206443e+00
6.936000e+01 1.360923e+00 1.112391e+00
6.944000e+01 1.355967e+00 1.005176e+00
6.952000e+01 1.350065e+00 8.950984e-01
6.960000e+01 1.344738e+00 7.803270e-01
6.968000e+01 1.340400e+00 6.611440e-01
6.976000e+01 1.337122e+00 5.356807e-01
6.984000e+01 1.334727e+00 4.118001e-01
6.992000e+01 1.333464e+00 2.763286e-01
7.000000e+01 1.332317e+00 1.472787e-01
7.008000e+01 1.332776e+00 1.465393e-02
7.016000e+01 1.336011e+00 -1.248856e-01
7.024000e+01 1.342960e+00 -2.567977e-01
7.032000e+01 1.352801e+00 -3.962810e-01
7.040000e+01 1.365203e+00 -5.163877e-01
7.048000e+01 1.379002e+00 -6.344204e-01
7.056000e+01 1.393968e+00 -7.452125e-01
7.064000e+01 1.409540e+00 -8.497929e-01
7.072000e+01 1.425080e+00 -9.440024e-01
7.080000e+01 1.440275e+00 -1.027810e+00
7.088000e+01 1.454630e+00 -1.100824e+00
7.096000e+01 1.468146e+00 -1.171809e+00
7.104000e+01 1.481808e+00 -1.224477e+00
7.112000e+01 1.493296e+00 -1.266625e+00
7.120000e+01 1.502214e+00 -1.297516e+00
7.128000e+01 1.508501e+00 -1.314815e+00
7.136000e+01 1.512121e+00 -1.320686e+00
7.144000e+01 1.513287e+00 -1.314831e+00
7.152000e+01 1.512206e+00 -1.297360e+00
7.160000e+01 1.509100e+00 -1.268515e+00
7.168000e+01 1.504154e+00 -1.229504e+00
7.176000e+01 1.497516e+00 -1.179570e+00
7.184000e+01 1.489596e+00 -1.119725e+00
7.192000e+01 1.480520e+00 -1.047449e+00
7.200000e+01 1.470446e+00 -9.678685e-01
7.208000e+01 1.459847e+00 -8.805669e-01
7.216000e+01 1.448608e+00 -7.791996e-01
7.224000e+01 1.436251e+00 -6.619657e-01
7.232000e+01 1.423276e+00 -5.458028e-01
7.240000e+01 1.410086e+00 -4.253143e-01
7.248000e+01 1.397361e+00 -2.963632e-01
7.256000e+01 1.386126e+00 -1.669912e-01
7.264000e+01 1.375181e+00 -3.988518e-02
7.272000e+01 1.364345e+00 9.236613e-02
7.280000e+01 1.354338e+00 2.254140e-01
7.288000e+01 1.345673e+00 3.606458e-01
7.296000e+01 1.338218e+00 4.876915e-01
7.304000e+01 1.332204e+00 6.230553e-01
7.312000e+01 1.328032e+00 7.477981e-01
7.320000e+01 1.325526e+00 8.770618e-01
7.328000e+01 1.324231e+00 9.945879e-01
7.336000e+01 1.324612e+00 1.098479e+00
7.344000e+01 1.326446e+00 1.197024e+00
7.352000e+01 1.329954e+00 1.286035e+00
7.360000e+01 1.334988e+00 1.373361e+00
7.368000e+01 1.342234e+00 1.444701e+00
7.376000e+01 1.349076e+00 1.505222e+00
7.384000e+01 1.355102e+00 1.554671e+00
7.392000e+01 1.360119e+00 1.592792e+00
7.400000e+01 1.364045e+00 1.619361e+00
7.408000e+01 1.366926e+00 1.635551e+00
7.416000e+01 1.368836e+00 1.639049e+00
7.424000e+01 1.369660e+00 1.632309e+00
7.432000e+01 1.369387e+00 1.609317e+00
7.440000e+01 1.367724e+00 1.588445e+00
7.448000e+01 1.365243e+00 1.549541e+00
7.456000e+01 1.362364e+00 1.497101e+00
7.464000e+01 1.358652e+00 1.433507e+00
7.472000e+01 1.355074e+00 1.363830e+00
7.480000e+01 1.350929e+00 1.286124e+00
7.488000e+01 1.346471e+00 1.200959e+00
7.496000e+01 1.341980e+00 1.108990e+00
7.504000e+01 1.337273e+00 1.003991e+00
7.512000e+01 1.331725e+00 8.962054e-01
7.520000e+01 1.326775e+00 7.838027e-01
7.528000e+01 1.322771e+00 6.670280e-01
7.536000e+01 1.319763e+00 5.442437e-01
7.544000e+01 1.317716e+00 4.337824e-01
7.552000e+01 1.317452e+00 3.086073e-01
7.560000e+01 1.317362e+00 1.713443e-01
7.568000e+01 1.317631e+00 4.364958e-02
7.576000e+01 1.319809e+00 -9.380774e-02
7.584000e+01 1.325746e+00 -2.237782e-01
7.592000e+01 1.334591e+00 -3.616341e-01
7.600000e+01 1.346002e+00 -4.805135e-01
7.608000e+01 1.358833e+00 -5.976692e-01
7.616000e+01 1.372870e+00 -7.079745e-01
7.624000e+01 1.387581e+00 -8.122621e-01
7.632000e+01 1.402359e+00 -9.065793e-01
7.640000e+01 1.416895e+00 -9.908049e-01
7.648000e+01 1.430715e+00 -1.064520e+00
7.656000e+01 1.443376e+00 -1.126043e+00
7.664000e+01 1.454996e+00 -1.186476e+00
7.672000e+01 1.466490e+00 -1.229981e+00
7.680000e+01 1.475633e+00 -1.262300e+00
7.688000e+01 1.482257e+00 -1.283408e+00
7.696000e+01 1.486352e+00 -1.290372e+00
7.704000e+01 1.487901e+00 -1.286415e+00
7.712000e+01 1.487199e+00 -1.271088e+00
7.720000e+01 1.484486e+00 -1.244548e+00
7.728000e+01 1.479956e+00 -1.208177e+00
7.736000e+01 1.473761e+00 -1.160838e+00
7.744000e+01 1.466307e+00 -1.103619e+00
7.752000e+01 1.457728e+00 -1.034179e+00
7.760000e+01 1.448196e+00 -9.573277e-01
7.768000e+01 1.438163e+00 -8.727110e-01
7.776000e+01 1.427526e+00 -7.741823e-01
7.784000e+01 1.415794e+00 -6.598969e-01
7.792000e+01 1.403429e+00 -5.463722e-01
7.800000e+01 1.390903e+00 -4.283714e-01
7.808000e+01 1.378866e+00 -3.018202e-01
7.816000e+01 1.368314e+00 -1.745688e-01
7.824000e+01 1.358442e+00 -5.581605e-02
7.832000e+01 1.349614e+00 7.785829e-02
7.840000e+01 1.340233e+00 2.099197e-01
7.848000e+01 1.331875e+00 3.439580e-01
7.856000e+01 1.324629e+00 4.701048e-01
7.864000e+01 1.318820e+00 6.049589e-01
7.872000e+01 1.315043e+00 7.331328e-01
7.880000e+01 1.313183e+00 8.596655e-01
7.888000e+01 1.312030e+00 9.777690e-01
7.896000e+01 1.312584e+00 1.082649e+00
7.904000e+01 1.314667e+00 1.182442e+00
7.912000e+01 1.318487e+00 1.272981e+00
7.920000e+01 1.323876e+00 1.361994e+00
7.928000e+01 1.331518e+00 1.435238e+00
7.936000e+01 1.338805e+00 1.497792e+00
7.944000e+01 1.345314e+00 1.549369e+00
7.952000e+01 1.350834e+00 1.589660e+00
7.960000e+01 1.355265e+00 1.618463e+00
7.968000e+01 1.358638e+00 1.636938e+00
7.976000e+01 1.361000e+00 1.642684e+00
7.984000e+01 1.362234e+00 1.638120e+00
7.992000e+01 1.362330e+00 1.617338e+00
8.000000e+01 1.360991e+00 1.598403e+00
8.008000e+01 1.358790e+00 1.561316e+00
8.016000e+01 1.356153e+00 1.510469e+00
8.024000e+01 1.352447e+00 1.452038e+00
8.032000e+01 1.348197e+00 1.381070e+00
8.040000e+01 1.344421e+00 1.304313e+00
8.048000e+01 1.340404e+00 1.219955e+00
8.056000e+01 1.336356e+00 1.128601e+00
8.064000e+01 1.332085e+00 1.024004e+00
8.072000e+01 1.326965e+00 9.164198e-01
8.080000e+01 1.322434e+00 8.040462e-01
8.088000e+01 1.318839e+00 6.871253e-01
8.096000e+01 1.316221e+00 5.639284e-01
8.104000e+01 1.314353e+00 4.421336e-01
8.112000e+01 1.313793e+00 3.226288e-01
8.120000e+01 1.314264e+00 1.844159e-01
8.128000e+01 1.314972e+00 5.568446e-02
8.136000e+01 1.317539e+00 -8.311527e-02
8.144000e+01 1.323793e+00 -2.147560e-01
8.152000e+01 1.332988e+00 -3.544734e-01
8.160000e+01 1.344804e+00 -4.753100e-01
8.168000e+01 1.358104e+00 -5.946466e-01
8.176000e+01 1.372660e+00 -7.073077e-01
8.184000e+01 1.387936e+00 -8.142490e-01
8.192000e+01 1.403303e+00 -9.112801e-01
8.200000e+01 1.418459e+00 -9.982791e-01
8.208000e+01 1.432906e+00 -1.074790e+00
8.216000e+01 1.446622e+00 -1.149467e+00
8.224000e+01 1.460566e+00 -1.206027e+00
8.232000e+01 1.472390e+00 -1.252155e+00
8.240000e+01 1.481675e+00 -1.287087e+00
8.248000e+01 1.488360e+00 -1.310638e+00
8.256000e+01 1.492474e+00 -1.319933e+00
8.264000e+01 1.494008e+00 -1.317998e+00
8.272000e+01 1.493256e+00 -1.304402e+00
8.280000e+01 1.490449e+00 -1.279281e+00
8.288000e+01 1.485779e+00 -1.243812e+00
8.296000e+01 1.479406e+00 -1.197144e+00
8.304000e+01 1.471749e+00 -1.140273e+00
8.312000e+01 1.462961e+00 -1.070646e+00
8.320000e+01 1.453213e+00 -9.933839e-01
8.328000e+01 1.443002e+00 -9.080534e-01
8.336000e+01 1.432421e+00 -8.131946e-01
8.344000e+01 1.421334e+00 -7.030598e-01
8.352000e+01 1.410141e+00 -5.842632e-01
8.360000e+01 1.397567e+00 -4.637358e-01
8.368000e+01 1.385313e+00 -3.349404e-01
8.376000e+01 1.374568e+00 -2.053058e-01
8.384000e+01 1.364475e+00 -7.268839e-02
8.392000e+01 1.354971e+00 5.732682e-02
8.400000e+01 1.345939e+00 1.919933e-01
8.408000e+01 1.337960e+00 3.290477e-01
8.416000e+01 1.331116e+00 4.580981e-01
8.424000e+01 1.325746e+00 5.961928e-01
8.432000e+01 1.322539e+00 7.292489e-01
8.440000e+01 1.321523e+00 8.576169e-01
8.448000e+01 1.320532e+00 9.736168e-01
8.456000e+01 1.321183e+00 1.085037e+00
8.464000e+01 1.324053e+00 1.187689e+00
8.472000e+01 1.328597e+00 1.280985e+00
8.480000e+01 1.334646e+00 1.372583e+00
8.488000e+01 1.342887e+00 1.448334e+00
8.496000e+01 1.350702e+00 1.513292e+00
8.504000e+01 1.357663e+00 1.567167e+00
8.512000e+01 1.363553e+00 1.609648e+00
8.520000e+01 1.368270e+00 1.640521e+00
8.528000e+01 1.371792e+00 1.659662e+00
8.536000e+01 1.374185e+00 1.667832e+00
8.544000e+01 1.375445e+00 1.661405e+00
8.552000e+01 1.375357e+00 1.643418e+00
8.560000e+01 1.374369e+00 1.613984e+00
8.568000e+01 1.372271e+00 1.585529e+00
8.576000e+01 1.369454e+00 1.537678e+00
8.584000e+01 1.366361e+00 1.477805e+00
8.592000e+01 1.362111e+00 1.406488e+00
8.600000e+01 1.358109e+00 1.329424e+00
8.608000e+01 1.353698e+00 1.244654e+00
8.616000e+01 1.349138e+00 1.152756e+00
8.624000e+01 1.344305e+00 1.047532e+00
8.632000e+01 1.338615e+00 9.392105e-01
8.640000e+01 1.333531e+00 8.260157e-01
8.648000e+01 1.329410e+00 7.081943e-01
8.656000e+01 1.326291e+00 5.839505e-01
8.664000e+01 1.323955e+00 4.609503e-01
8.672000e+01 1.323035e+00 3.336768e-01
8.680000e+01 1.323317e+00 1.969343e-01
8.688000e+01 1.323754e+00 6.754358e-02
8.696000e+01 1.325945e+00 -7.262131e-02
8.704000e+01 1.331805e+00 -2.055492e-01
8.712000e+01 1.340614e+00 -3.465728e-01
8.720000e+01 1.352081e+00 -4.686598e-01
8.728000e+01 1.365090e+00 -5.891322e-01
8.736000e+01 1.379411e+00 -7.028090e-01
8.744000e+01 1.394492e+00 -8.107873e-01
8.752000e+01 1.409695e+00 -9.087152e-01
8.760000e+01 1.424720e+00 -9.965400e-01
8.768000e+01 1.439062e+00 -1.073835e+00
8.776000e+01 1.452241e+00 -1.140204e+00
8.784000e+01 1.464318e+00 -1.203224e+00
8.792000e+01 1.476385e+00 -1.250007e+00
8.800000e+01 1.486040e+00 -1.285600e+00
8.808000e+01 1.493105e+00 -1.309927e+00
8.816000e+01 1.497563e+00 -1.320185e+00
8.824000e+01 1.499404e+00 -1.319346e+00
8.832000e+01 1.498911e+00 -1.306975e+00
8.840000e+01 1.496326e+00 -1.283212e+00
8.848000e+01 1.491844e+00 -1.249140e+00
8.856000e+01 1.485635e+00 -1.204012e+00
8.864000e+01 1.478084e+00 -1.148756e+00
8.872000e+01 1.469346e+00 -1.080927e+00
8.880000e+01 1.459582e+00 -1.005467e+00
8.888000e+01 1.449279e+00 -9.219850e-01
8.896000e+01 1.438531e+00 -8.291352e-01
8.904000e+01 1.427254e+00 -7.207166e-01
8.912000e+01 1.415845e+00 -6.038876e-01
8.920000e+01 1.402928e+00 -4.853106e-01
8.928000e+01 1.390224e+00 -3.583397e-01
8.936000e+01 1.378923e+00 -2.305565e-01
8.944000e+01 1.368145e+00 -9.971976e-02
8.952000e+01 1.357838e+00 2.861713e-02
8.960000e+01 1.347881e+00 1.617486e-01
8.968000e+01 1.338881e+00 2.974018e-01
8.976000e+01 1.330930e+00 4.254418e-01
8.984000e+01 1.324366e+00 5.628775e-01
8.992000e+01 1.319786e+00 6.938066e-01
9.000000e+01 1.317136e+00 8.238493e-01
9.008000e+01 1.315224e+00 9.454519e-01
9.016000e+01 1.315057e+00 1.053836e+00
9.024000e+01 1.316504e+00 1.157311e+00
9.032000e+01 1.319809e+00 1.251608e+00
9.040000e+01 1.324817e+00 1.344470e+00
9.048000e+01 1.332186e+00 1.421619e+00
9.056000e+01 1.339271e+00 1.488149e+00
9.064000e+01 1.345619e+00 1.543749e+00
9.072000e+01 1.351004e+00 1.588090e+00
9.080000e+01 1.355316e+00 1.620933e+00
9.088000e+01 1.358525e+00 1.642131e+00
9.096000e+01 1.360700e+00 1.652653e+00
9.104000e+01 1.361886e+00 1.651918e+00
9.112000e+01 1.361935e+00 1.635050e+00
9.120000e+01 1.360538e+00 1.619718e+00
9.128000e+01 1.358153e+00 1.588673e+00
9.136000e+01 1.355112e+00 1.542885e+00
9.144000e+01 1.351907e+00 1.485905e+00
9.152000e+01 1.347711e+00 1.417349e+00
9.160000e+01 1.343915e+00 1.342978e+00
9.168000e+01 1.339841e+00 1.260839e+00
